comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
Ancestor-O1MA	N2	520	O1MA	244	18371	2	insertions	8	8.92354396763966e-07
Ancestor-O1MA	N2	520	O1MA	244	18371	3	insertions	1	1.11544299595496e-07
Ancestor-O1MA	N2	520	O1MA	244	18371	1	substitutions	531	5.92300230852082e-05
Ancestor-O1MA	N2	520	O1MA	244	18371	2	substitutions	1	1.11544299595496e-07
Ancestor-O1MA	N2	520	O1MA	244	18371	3	substitutions	2	2.23088599190991e-07
Ancestor-O1MA	N2	520	O1MA	244	18371	4	substitutions	3	3.34632898786487e-07
Ancestor-O1MA	N2	520	O1MA	244	18371	6	substitutions	2	2.23088599190991e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	1	deletions	123	1.390879089863e-05
Ancestor-O1MA	N2	522	O1MA	234	18896	2	deletions	25	2.82699002004675e-06
Ancestor-O1MA	N2	522	O1MA	234	18896	3	deletions	1	1.1307960080187e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	6	deletions	1	1.1307960080187e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	1	insertions	53	5.99321884249911e-06
Ancestor-O1MA	N2	522	O1MA	234	18896	2	insertions	4	4.5231840320748e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	3	insertions	1	1.1307960080187e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	5	insertions	3	3.3923880240561e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	6	insertions	3	3.3923880240561e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	1	substitutions	487	5.50697655905107e-05
Ancestor-O1MA	N2	522	O1MA	234	18896	2	substitutions	3	3.3923880240561e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	4	substitutions	3	3.3923880240561e-07
Ancestor-O1MA	N2	522	O1MA	234	18896	6	substitutions	5	5.6539800400935e-07
Ancestor-O2MA	N2	522.04	O2MA	382	18783	1	deletions	95	6.62011125689293e-06
Ancestor-O2MA	N2	522.04	O2MA	382	18783	2	deletions	19	1.32402225137859e-06
Ancestor-O2MA	N2	522.04	O2MA	382	18783	3	deletions	1	6.96853816515045e-08
Ancestor-O2MA	N2	522.04	O2MA	382	18783	5	deletions	1	6.96853816515045e-08
Ancestor-O2MA	N2	522.04	O2MA	382	18783	6	deletions	1	6.96853816515045e-08
Ancestor-O2MA	N2	522.04	O2MA	382	18783	1	insertions	57	3.97206675413576e-06
Ancestor-O2MA	N2	522.04	O2MA	382	18783	2	insertions	9	6.27168434863541e-07
Ancestor-O2MA	N2	522.04	O2MA	382	18783	3	insertions	1	6.96853816515045e-08
Ancestor-O2MA	N2	522.04	O2MA	382	18783	5	insertions	2	1.39370763303009e-07
Ancestor-O2MA	N2	522.04	O2MA	382	18783	6	insertions	2	1.39370763303009e-07
Ancestor-O2MA	N2	522.04	O2MA	382	18783	1	substitutions	585	4.07659482661301e-05
Ancestor-O2MA	N2	522.04	O2MA	382	18783	2	substitutions	1	6.96853816515045e-08
Ancestor-O2MA	N2	522.04	O2MA	382	18783	3	substitutions	1	6.96853816515045e-08
Ancestor-O2MA	N2	522.04	O2MA	382	18783	4	substitutions	4	2.78741526606018e-07
Ancestor-O2MA	N2	522.04	O2MA	382	18783	6	substitutions	5	3.48426908257523e-07
Ancestor-O2MA	N2	522.12	O2MA	382	19041	1	deletions	104	7.14908116434335e-06
Ancestor-O2MA	N2	522.12	O2MA	382	19041	2	deletions	28	1.92475262116936e-06
Ancestor-O2MA	N2	522.12	O2MA	382	19041	3	deletions	4	2.74964660167052e-07
Ancestor-O2MA	N2	522.12	O2MA	382	19041	4	deletions	1	6.8741165041763e-08
Ancestor-O2MA	N2	522.12	O2MA	382	19041	6	deletions	1	6.8741165041763e-08
Ancestor-O2MA	N2	522.12	O2MA	382	19041	1	insertions	53	3.64328174721344e-06
Ancestor-O2MA	N2	522.12	O2MA	382	19041	2	insertions	9	6.18670485375867e-07
Ancestor-O2MA	N2	522.12	O2MA	382	19041	3	insertions	1	6.8741165041763e-08
Ancestor-O2MA	N2	522.12	O2MA	382	19041	5	insertions	3	2.06223495125289e-07
Ancestor-O2MA	N2	522.12	O2MA	382	19041	6	insertions	2	1.37482330083526e-07
Ancestor-O2MA	N2	522.12	O2MA	382	19041	1	substitutions	619	4.25507811608513e-05
Ancestor-O2MA	N2	522.12	O2MA	382	19041	2	substitutions	1	6.8741165041763e-08
Ancestor-O2MA	N2	522.12	O2MA	382	19041	3	substitutions	1	6.8741165041763e-08
Ancestor-O2MA	N2	522.12	O2MA	382	19041	4	substitutions	3	2.06223495125289e-07
Ancestor-O2MA	N2	522.12	O2MA	382	19041	6	substitutions	2	1.37482330083526e-07
Ancestor-O2MA	N2	522.22	O2MA	382	20194	1	deletions	82	5.31493725522121e-06
Ancestor-O2MA	N2	522.22	O2MA	382	20194	2	deletions	12	7.77795695886031e-07
Ancestor-O2MA	N2	522.22	O2MA	382	20194	1	insertions	37	2.3982033956486e-06
Ancestor-O2MA	N2	522.22	O2MA	382	20194	2	insertions	9	5.83346771914523e-07
Ancestor-O2MA	N2	522.22	O2MA	382	20194	3	insertions	1	6.48163079905026e-08
Ancestor-O2MA	N2	522.22	O2MA	382	20194	5	insertions	1	6.48163079905026e-08
Ancestor-O2MA	N2	522.22	O2MA	382	20194	6	insertions	1	6.48163079905026e-08
Ancestor-O2MA	N2	522.22	O2MA	382	20194	1	substitutions	783	5.07511691565635e-05
Ancestor-O2MA	N2	522.22	O2MA	382	20194	2	substitutions	1	6.48163079905026e-08
Ancestor-O2MA	N2	522.22	O2MA	382	20194	3	substitutions	2	1.29632615981005e-07
Ancestor-O2MA	N2	522.22	O2MA	382	20194	4	substitutions	2	1.29632615981005e-07
Ancestor-O2MA	N2	522.22	O2MA	382	20194	6	substitutions	3	1.94448923971508e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	1	deletions	99	6.71321524222637e-06
Ancestor-O2MA	N2	522.32	O2MA	383	19252	2	deletions	17	1.15277433452372e-06
Ancestor-O2MA	N2	522.32	O2MA	383	19252	3	deletions	3	2.03430764915951e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	5	deletions	1	6.78102549719835e-08
Ancestor-O2MA	N2	522.32	O2MA	383	19252	1	insertions	50	3.39051274859918e-06
Ancestor-O2MA	N2	522.32	O2MA	383	19252	2	insertions	6	4.06861529831901e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	3	insertions	2	1.35620509943967e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	5	insertions	3	2.03430764915951e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	6	insertions	4	2.71241019887934e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	1	substitutions	643	4.36019939469854e-05
Ancestor-O2MA	N2	522.32	O2MA	383	19252	2	substitutions	3	2.03430764915951e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	4	substitutions	4	2.71241019887934e-07
Ancestor-O2MA	N2	522.32	O2MA	383	19252	6	substitutions	3	2.03430764915951e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	1	deletions	251	3.12589822872409e-05
Ancestor-O1MA	N2	523	O1MA	243	16522	2	deletions	26	3.23798222895723e-06
Ancestor-O1MA	N2	523	O1MA	243	16522	3	deletions	6	7.47226668220898e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	5	deletions	2	2.49075556073633e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	6	deletions	1	1.24537778036816e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	1	insertions	306	3.81085600792658e-05
Ancestor-O1MA	N2	523	O1MA	243	16522	2	insertions	5	6.22688890184082e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	3	insertions	1	1.24537778036816e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	5	insertions	1	1.24537778036816e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	6	insertions	3	3.73613334110449e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	1	substitutions	301	3.74858711890817e-05
Ancestor-O1MA	N2	523	O1MA	243	16522	2	substitutions	7	8.71764446257714e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	3	substitutions	5	6.22688890184082e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	4	substitutions	6	7.47226668220898e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	5	substitutions	1	1.24537778036816e-07
Ancestor-O1MA	N2	523	O1MA	243	16522	6	substitutions	6	7.47226668220898e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	1	deletions	171	2.01524800278316e-05
Ancestor-O1MA	N2	524	O1MA	234	18131	2	deletions	27	3.18197053071026e-06
Ancestor-O1MA	N2	524	O1MA	234	18131	3	deletions	6	7.07104562380057e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	4	deletions	2	2.35701520793352e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	6	deletions	2	2.35701520793352e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	1	insertions	206	2.42772566417153e-05
Ancestor-O1MA	N2	524	O1MA	234	18131	2	insertions	13	1.53205988515679e-06
Ancestor-O1MA	N2	524	O1MA	234	18131	3	insertions	1	1.17850760396676e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	6	insertions	1	1.17850760396676e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	1	substitutions	475	5.59791111884212e-05
Ancestor-O1MA	N2	524	O1MA	234	18131	2	substitutions	9	1.06065684357009e-06
Ancestor-O1MA	N2	524	O1MA	234	18131	3	substitutions	3	3.53552281190029e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	4	substitutions	5	5.89253801983381e-07
Ancestor-O1MA	N2	524	O1MA	234	18131	6	substitutions	5	5.89253801983381e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	1	deletions	71	8.41468317177142e-06
Ancestor-O1MA	N2	525	O1MA	224	18834	2	deletions	5	5.92583321955734e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	6	deletions	1	1.18516664391147e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	1	insertions	41	4.85918324003702e-06
Ancestor-O1MA	N2	525	O1MA	224	18834	2	insertions	5	5.92583321955734e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	3	insertions	2	2.37033328782293e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	5	insertions	2	2.37033328782293e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	6	insertions	2	2.37033328782293e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	1	substitutions	403	4.77622157496321e-05
Ancestor-O1MA	N2	525	O1MA	224	18834	2	substitutions	2	2.37033328782293e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	3	substitutions	1	1.18516664391147e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	4	substitutions	3	3.5554999317344e-07
Ancestor-O1MA	N2	525	O1MA	224	18834	6	substitutions	2	2.37033328782293e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	1	deletions	194	2.29336541207757e-05
Ancestor-O1MA	N2	526	O1MA	236	17922	2	deletions	42	4.96501790243598e-06
Ancestor-O1MA	N2	526	O1MA	236	17922	3	deletions	6	7.09288271776569e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	5	deletions	1	1.18214711962761e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	6	deletions	1	1.18214711962761e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	1	insertions	266	3.14451133820945e-05
Ancestor-O1MA	N2	526	O1MA	236	17922	2	insertions	9	1.06393240766485e-06
Ancestor-O1MA	N2	526	O1MA	236	17922	3	insertions	2	2.36429423925523e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	5	insertions	2	2.36429423925523e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	6	insertions	2	2.36429423925523e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	1	substitutions	422	4.98866084482853e-05
Ancestor-O1MA	N2	526	O1MA	236	17922	2	substitutions	9	1.06393240766485e-06
Ancestor-O1MA	N2	526	O1MA	236	17922	3	substitutions	1	1.18214711962761e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	4	substitutions	6	7.09288271776569e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	5	substitutions	1	1.18214711962761e-07
Ancestor-O1MA	N2	526	O1MA	236	17922	6	substitutions	4	4.72858847851046e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	1	deletions	76	8.29682729324306e-06
Ancestor-O1MA	N2	529	O1MA	243	18848	2	deletions	8	8.73350241394007e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	3	deletions	1	1.09168780174251e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	4	deletions	2	2.18337560348502e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	1	insertions	71	7.75098339237181e-06
Ancestor-O1MA	N2	529	O1MA	243	18848	2	insertions	6	6.55012681045505e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	3	insertions	3	3.27506340522753e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	5	insertions	2	2.18337560348502e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	6	insertions	1	1.09168780174251e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	1	substitutions	383	4.18116428067381e-05
Ancestor-O1MA	N2	529	O1MA	243	18848	2	substitutions	2	2.18337560348502e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	3	substitutions	1	1.09168780174251e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	4	substitutions	2	2.18337560348502e-07
Ancestor-O1MA	N2	529	O1MA	243	18848	6	substitutions	2	2.18337560348502e-07
Ancestor-O1MA	N2	530	O1MA	243	18837	1	deletions	59	6.44471927349007e-06
Ancestor-O1MA	N2	530	O1MA	243	18837	2	deletions	4	4.36930120236615e-07
Ancestor-O1MA	N2	530	O1MA	243	18837	1	insertions	27	2.94927831159715e-06
Ancestor-O1MA	N2	530	O1MA	243	18837	2	insertions	9	9.83092770532384e-07
Ancestor-O1MA	N2	530	O1MA	243	18837	5	insertions	1	1.09232530059154e-07
Ancestor-O1MA	N2	530	O1MA	243	18837	6	insertions	2	2.18465060118308e-07
Ancestor-O1MA	N2	530	O1MA	243	18837	1	substitutions	266	2.90558529957349e-05
Ancestor-O1MA	N2	530	O1MA	243	18837	3	substitutions	1	1.09232530059154e-07
Ancestor-O1MA	N2	530	O1MA	243	18837	4	substitutions	3	3.27697590177461e-07
Ancestor-O1MA	N2	530	O1MA	243	18837	6	substitutions	1	1.09232530059154e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	1	deletions	68	7.64714111629367e-06
Ancestor-O1MA	N2	531	O1MA	233	19082	2	deletions	5	5.6228978796277e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	3	deletions	1	1.12457957592554e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	1	insertions	46	5.17306604925748e-06
Ancestor-O1MA	N2	531	O1MA	233	19082	2	insertions	6	6.74747745555324e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	3	insertions	1	1.12457957592554e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	5	insertions	1	1.12457957592554e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	6	insertions	1	1.12457957592554e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	1	substitutions	629	7.07360553257165e-05
Ancestor-O1MA	N2	531	O1MA	233	19082	2	substitutions	2	2.24915915185108e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	4	substitutions	3	3.37373872777662e-07
Ancestor-O1MA	N2	531	O1MA	233	19082	6	substitutions	2	2.24915915185108e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	1	deletions	69	6.99725058756623e-06
Ancestor-O1MA	N2	532	O1MA	244	20207	2	deletions	4	4.05637715221231e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	1	insertions	38	3.85355829460169e-06
Ancestor-O1MA	N2	532	O1MA	244	20207	2	insertions	4	4.05637715221231e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	3	insertions	1	1.01409428805308e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	5	insertions	1	1.01409428805308e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	6	insertions	1	1.01409428805308e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	1	substitutions	781	7.92007638969453e-05
Ancestor-O1MA	N2	532	O1MA	244	20207	3	substitutions	1	1.01409428805308e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	4	substitutions	2	2.02818857610615e-07
Ancestor-O1MA	N2	532	O1MA	244	20207	6	substitutions	2	2.02818857610615e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	1	deletions	87	9.93332115454878e-06
Ancestor-O1MA	N2	536	O1MA	238	18400	2	deletions	14	1.59846547314578e-06
Ancestor-O1MA	N2	536	O1MA	238	18400	6	deletions	1	1.14176105224699e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	1	insertions	87	9.93332115454878e-06
Ancestor-O1MA	N2	536	O1MA	238	18400	2	insertions	4	4.56704420898794e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	3	insertions	1	1.14176105224699e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	5	insertions	1	1.14176105224699e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	6	insertions	1	1.14176105224699e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	1	substitutions	526	6.00566313481914e-05
Ancestor-O1MA	N2	536	O1MA	238	18400	3	substitutions	1	1.14176105224699e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	4	substitutions	3	3.42528315674096e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	5	substitutions	1	1.14176105224699e-07
Ancestor-O1MA	N2	536	O1MA	238	18400	6	substitutions	3	3.42528315674096e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	1	deletions	106	1.15412739911511e-05
Ancestor-O1MA	N2	537	O1MA	243	18898	2	deletions	24	2.61311863950591e-06
Ancestor-O1MA	N2	537	O1MA	243	18898	3	deletions	2	2.17759886625493e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	6	deletions	3	3.26639829938239e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	1	insertions	63	6.85943642870302e-06
Ancestor-O1MA	N2	537	O1MA	243	18898	2	insertions	6	6.53279659876478e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	3	insertions	1	1.08879943312746e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	5	insertions	3	3.26639829938239e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	6	insertions	2	2.17759886625493e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	1	substitutions	514	5.59642908627516e-05
Ancestor-O1MA	N2	537	O1MA	243	18898	2	substitutions	2	2.17759886625493e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	4	substitutions	4	4.35519773250985e-07
Ancestor-O1MA	N2	537	O1MA	243	18898	6	substitutions	1	1.08879943312746e-07
Ancestor-O2MA	N2	537.13	O2MA	389	20072	1	deletions	83	5.31505602965571e-06
Ancestor-O2MA	N2	537.13	O2MA	389	20072	2	deletions	9	5.76331376709655e-07
Ancestor-O2MA	N2	537.13	O2MA	389	20072	1	insertions	42	2.68954642464506e-06
Ancestor-O2MA	N2	537.13	O2MA	389	20072	2	insertions	9	5.76331376709655e-07
Ancestor-O2MA	N2	537.13	O2MA	389	20072	3	insertions	1	6.40368196344061e-08
Ancestor-O2MA	N2	537.13	O2MA	389	20072	5	insertions	1	6.40368196344061e-08
Ancestor-O2MA	N2	537.13	O2MA	389	20072	1	substitutions	782	5.00767929541056e-05
Ancestor-O2MA	N2	537.13	O2MA	389	20072	3	substitutions	2	1.28073639268812e-07
Ancestor-O2MA	N2	537.13	O2MA	389	20072	4	substitutions	3	1.92110458903218e-07
Ancestor-O2MA	N2	537.13	O2MA	389	20072	6	substitutions	2	1.28073639268812e-07
Ancestor-O2MA	N2	537.24	O2MA	393	19993	1	deletions	102	6.49082140581265e-06
Ancestor-O2MA	N2	537.24	O2MA	393	19993	2	deletions	13	8.2726155172122e-07
Ancestor-O2MA	N2	537.24	O2MA	393	19993	1	insertions	42	2.67269116709932e-06
Ancestor-O2MA	N2	537.24	O2MA	393	19993	2	insertions	10	6.36355039785553e-07
Ancestor-O2MA	N2	537.24	O2MA	393	19993	3	insertions	1	6.36355039785553e-08
Ancestor-O2MA	N2	537.24	O2MA	393	19993	5	insertions	1	6.36355039785553e-08
Ancestor-O2MA	N2	537.24	O2MA	393	19993	1	substitutions	737	4.68993664321953e-05
Ancestor-O2MA	N2	537.24	O2MA	393	19993	2	substitutions	3	1.90906511935666e-07
Ancestor-O2MA	N2	537.24	O2MA	393	19993	4	substitutions	3	1.90906511935666e-07
Ancestor-O2MA	N2	537.24	O2MA	393	19993	6	substitutions	2	1.27271007957111e-07
Ancestor-O2MA	N2	537.25	O2MA	390	20277	1	deletions	94	5.94332596108007e-06
Ancestor-O2MA	N2	537.25	O2MA	390	20277	2	deletions	8	5.0581497541107e-07
Ancestor-O2MA	N2	537.25	O2MA	390	20277	1	insertions	41	2.59230174898173e-06
Ancestor-O2MA	N2	537.25	O2MA	390	20277	2	insertions	13	8.21949335042988e-07
Ancestor-O2MA	N2	537.25	O2MA	390	20277	3	insertions	1	6.32268719263837e-08
Ancestor-O2MA	N2	537.25	O2MA	390	20277	5	insertions	1	6.32268719263837e-08
Ancestor-O2MA	N2	537.25	O2MA	390	20277	6	insertions	1	6.32268719263837e-08
Ancestor-O2MA	N2	537.25	O2MA	390	20277	1	substitutions	792	5.00756825656959e-05
Ancestor-O2MA	N2	537.25	O2MA	390	20277	3	substitutions	1	6.32268719263837e-08
Ancestor-O2MA	N2	537.25	O2MA	390	20277	4	substitutions	3	1.89680615779151e-07
Ancestor-O2MA	N2	537.25	O2MA	390	20277	6	substitutions	2	1.26453743852767e-07
Ancestor-O2MA	N2	537.44	O2MA	393	20365	1	deletions	93	5.80999806958129e-06
Ancestor-O2MA	N2	537.44	O2MA	393	20365	2	deletions	6	3.74838585134277e-07
Ancestor-O2MA	N2	537.44	O2MA	393	20365	1	insertions	41	2.56139699841756e-06
Ancestor-O2MA	N2	537.44	O2MA	393	20365	2	insertions	14	8.74623365313312e-07
Ancestor-O2MA	N2	537.44	O2MA	393	20365	3	insertions	1	6.24730975223794e-08
Ancestor-O2MA	N2	537.44	O2MA	393	20365	5	insertions	1	6.24730975223794e-08
Ancestor-O2MA	N2	537.44	O2MA	393	20365	6	insertions	1	6.24730975223794e-08
Ancestor-O2MA	N2	537.44	O2MA	393	20365	1	substitutions	810	5.06032089931273e-05
Ancestor-O2MA	N2	537.44	O2MA	393	20365	2	substitutions	1	6.24730975223794e-08
Ancestor-O2MA	N2	537.44	O2MA	393	20365	3	substitutions	1	6.24730975223794e-08
Ancestor-O2MA	N2	537.44	O2MA	393	20365	4	substitutions	2	1.24946195044759e-07
Ancestor-O2MA	N2	537.44	O2MA	393	20365	6	substitutions	2	1.24946195044759e-07
Ancestor-O2MA	N2	537.45	O2MA	392	19251	1	deletions	94	6.22814187230136e-06
Ancestor-O2MA	N2	537.45	O2MA	392	19251	2	deletions	21	1.3913933970035e-06
Ancestor-O2MA	N2	537.45	O2MA	392	19251	3	deletions	1	6.62568284287379e-08
Ancestor-O2MA	N2	537.45	O2MA	392	19251	1	insertions	75	4.96926213215534e-06
Ancestor-O2MA	N2	537.45	O2MA	392	19251	2	insertions	15	9.93852426431068e-07
Ancestor-O2MA	N2	537.45	O2MA	392	19251	3	insertions	1	6.62568284287379e-08
Ancestor-O2MA	N2	537.45	O2MA	392	19251	5	insertions	3	1.98770485286214e-07
Ancestor-O2MA	N2	537.45	O2MA	392	19251	6	insertions	1	6.62568284287379e-08
Ancestor-O2MA	N2	537.45	O2MA	392	19251	1	substitutions	619	4.10129767973887e-05
Ancestor-O2MA	N2	537.45	O2MA	392	19251	2	substitutions	2	1.32513656857476e-07
Ancestor-O2MA	N2	537.45	O2MA	392	19251	3	substitutions	2	1.32513656857476e-07
Ancestor-O2MA	N2	537.45	O2MA	392	19251	4	substitutions	5	3.31284142143689e-07
Ancestor-O2MA	N2	537.45	O2MA	392	19251	6	substitutions	2	1.32513656857476e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	1	deletions	141	2.00309812510015e-05
Ancestor-O1MA	N2	540	O1MA	194	18142	2	deletions	10	1.42063696815614e-06
Ancestor-O1MA	N2	540	O1MA	194	18142	3	deletions	2	2.84127393631228e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	4	deletions	1	1.42063696815614e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	5	deletions	1	1.42063696815614e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	1	insertions	152	2.15936819159733e-05
Ancestor-O1MA	N2	540	O1MA	194	18142	2	insertions	10	1.42063696815614e-06
Ancestor-O1MA	N2	540	O1MA	194	18142	3	insertions	2	2.84127393631228e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	4	insertions	1	1.42063696815614e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	5	insertions	1	1.42063696815614e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	6	insertions	1	1.42063696815614e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	1	substitutions	459	6.52072368383667e-05
Ancestor-O1MA	N2	540	O1MA	194	18142	2	substitutions	2	2.84127393631228e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	3	substitutions	3	4.26191090446841e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	4	substitutions	2	2.84127393631228e-07
Ancestor-O1MA	N2	540	O1MA	194	18142	6	substitutions	3	4.26191090446841e-07
Ancestor-O1MA	N2	541	O1MA	238	17780	1	deletions	190	2.24499248518305e-05
Ancestor-O1MA	N2	541	O1MA	238	17780	2	deletions	35	4.13551247270562e-06
Ancestor-O1MA	N2	541	O1MA	238	17780	3	deletions	9	1.06341749298144e-06
Ancestor-O1MA	N2	541	O1MA	238	17780	4	deletions	7	8.27102494541124e-07
Ancestor-O1MA	N2	541	O1MA	238	17780	6	deletions	2	2.36314998440321e-07
Ancestor-O1MA	N2	541	O1MA	238	17780	1	insertions	263	3.10754222949022e-05
Ancestor-O1MA	N2	541	O1MA	238	17780	2	insertions	15	1.77236248830241e-06
Ancestor-O1MA	N2	541	O1MA	238	17780	3	insertions	1	1.1815749922016e-07
Ancestor-O1MA	N2	541	O1MA	238	17780	5	insertions	1	1.1815749922016e-07
Ancestor-O1MA	N2	541	O1MA	238	17780	6	insertions	2	2.36314998440321e-07
Ancestor-O1MA	N2	541	O1MA	238	17780	1	substitutions	424	5.00987796693481e-05
Ancestor-O1MA	N2	541	O1MA	238	17780	2	substitutions	11	1.29973249142177e-06
Ancestor-O1MA	N2	541	O1MA	238	17780	3	substitutions	9	1.06341749298144e-06
Ancestor-O1MA	N2	541	O1MA	238	17780	4	substitutions	3	3.54472497660482e-07
Ancestor-O1MA	N2	541	O1MA	238	17780	6	substitutions	4	4.72629996880642e-07
Ancestor-O1MA	N2	542	O1MA	243	19021	1	deletions	115	1.24402247202193e-05
Ancestor-O1MA	N2	542	O1MA	243	19021	2	deletions	7	7.57231069926395e-07
Ancestor-O1MA	N2	542	O1MA	243	19021	5	deletions	1	1.08175867132342e-07
Ancestor-O1MA	N2	542	O1MA	243	19021	1	insertions	90	9.73582804191079e-06
Ancestor-O1MA	N2	542	O1MA	243	19021	2	insertions	6	6.49055202794053e-07
Ancestor-O1MA	N2	542	O1MA	243	19021	3	insertions	1	1.08175867132342e-07
Ancestor-O1MA	N2	542	O1MA	243	19021	5	insertions	1	1.08175867132342e-07
Ancestor-O1MA	N2	542	O1MA	243	19021	6	insertions	2	2.16351734264684e-07
