comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
O1MA-O2MA	N2	522.04	O2MA	148	2916	3	insertions	1	1.15856597338079e-06
O1MA-O2MA	N2	522.04	O2MA	148	2916	1	substitutions	2	2.31713194676158e-06
O1MA-O2MA	N2	522.04	O2MA	148	2916	3	substitutions	1	1.15856597338079e-06
O1MA-O2MA	N2	522.04	O2MA	148	2916	4	substitutions	1	1.15856597338079e-06
O1MA-O2MA	N2	522.04	O2MA	148	2916	6	substitutions	4	4.63426389352315e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	1	deletions	5	5.72606504809895e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	2	deletions	6	6.87127805771874e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	3	deletions	2	2.29042601923958e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	6	deletions	1	1.14521300961979e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	1	insertions	3	3.43563902885937e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	2	insertions	1	1.14521300961979e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	3	insertions	1	1.14521300961979e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	5	insertions	1	1.14521300961979e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	1	substitutions	3	3.43563902885937e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	6	substitutions	2	2.29042601923958e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	1	deletions	3	3.32954505096424e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	1	insertions	2	2.21969670064282e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	3	insertions	1	1.10984835032141e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	1	substitutions	1	1.10984835032141e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	6	substitutions	1	1.10984835032141e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	1	deletions	1	1.12796796570977e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	2	deletions	2	2.25593593141955e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	3	deletions	3	3.38390389712932e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	1	insertions	6	6.76780779425864e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	3	insertions	1	1.12796796570977e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	1	substitutions	2	2.25593593141955e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	4	substitutions	1	1.12796796570977e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	6	substitutions	1	1.12796796570977e-06
O1MA-O2MA	N2	522.04	O2MA	148	2916	Motif sizes 1-6	deletions	10	1.15856597338079e-05
O1MA-O2MA	N2	522.04	O2MA	148	2916	Motif sizes 1-6	insertions	8	9.26852778704631e-06
O1MA-O2MA	N2	522.04	O2MA	148	2916	Motif sizes 1-6	substitutions	8	9.26852778704631e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	Motif sizes 1-6	deletions	14	1.60329821346771e-05
O1MA-O2MA	N2	522.12	O2MA	148	2950	Motif sizes 1-6	insertions	6	6.87127805771874e-06
O1MA-O2MA	N2	522.12	O2MA	148	2950	Motif sizes 1-6	substitutions	5	5.72606504809895e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	Motif sizes 1-6	deletions	3	3.32954505096424e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	Motif sizes 1-6	insertions	3	3.32954505096424e-06
O1MA-O2MA	N2	522.22	O2MA	148	3044	Motif sizes 1-6	substitutions	2	2.21969670064282e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	Motif sizes 1-6	deletions	6	6.76780779425864e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	Motif sizes 1-6	insertions	7	7.89577575996842e-06
O1MA-O2MA	N2	522.32	O2MA	149	2975	Motif sizes 1-6	substitutions	4	4.5118718628391e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	1	deletions	2	2.25232327145451e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	2	deletions	2	2.25232327145451e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	1	insertions	5	5.63080817863626e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	2	insertions	7	7.88313145009077e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	3	insertions	1	1.12616163572725e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	1	substitutions	1	1.12616163572725e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	3	substitutions	1	1.12616163572725e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	4	substitutions	2	2.25232327145451e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	1	deletions	3	3.28191663931736e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	2	deletions	1	1.09397221310579e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	1	insertions	5	5.46986106552894e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	2	insertions	4	4.37588885242315e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	3	insertions	1	1.09397221310579e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	1	substitutions	1	1.09397221310579e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	4	substitutions	1	1.09397221310579e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	1	deletions	2	2.22893875767869e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	2	deletions	1	1.11446937883935e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	1	insertions	5	5.57234689419674e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	2	insertions	5	5.57234689419674e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	3	insertions	1	1.11446937883935e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	1	substitutions	1	1.11446937883935e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	4	substitutions	1	1.11446937883935e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	1	deletions	2	2.18292949137743e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	2	deletions	1	1.09146474568871e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	1	insertions	5	5.45732372844357e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	2	insertions	5	5.45732372844357e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	3	insertions	1	1.09146474568871e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	1	substitutions	1	1.09146474568871e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	4	substitutions	1	1.09146474568871e-06
O1MA-O2MA	N2	537.45	O2MA	149	2978	1	deletions	3	3.38049499461374e-06
O1MA-O2MA	N2	537.45	O2MA	149	2978	2	deletions	9	1.01414849838412e-05
O1MA-O2MA	N2	537.45	O2MA	149	2978	1	insertions	7	7.88782165409874e-06
O1MA-O2MA	N2	537.45	O2MA	149	2978	2	insertions	9	1.01414849838412e-05
O1MA-O2MA	N2	537.45	O2MA	149	2978	3	insertions	1	1.12683166487125e-06
O1MA-O2MA	N2	537.45	O2MA	149	2978	1	substitutions	2	2.2536633297425e-06
O1MA-O2MA	N2	537.45	O2MA	149	2978	4	substitutions	3	3.38049499461374e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	Motif sizes 1-6	deletions	4	4.50464654290901e-06
O1MA-O2MA	N2	537.13	O2MA	146	3041	Motif sizes 1-6	insertions	13	1.46401012644543e-05
O1MA-O2MA	N2	537.13	O2MA	146	3041	Motif sizes 1-6	substitutions	4	4.50464654290901e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	Motif sizes 1-6	deletions	4	4.37588885242315e-06
O1MA-O2MA	N2	537.24	O2MA	150	3047	Motif sizes 1-6	insertions	10	1.09397221310579e-05
O1MA-O2MA	N2	537.24	O2MA	150	3047	Motif sizes 1-6	substitutions	2	2.18794442621157e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	Motif sizes 1-6	deletions	3	3.34340813651804e-06
O1MA-O2MA	N2	537.25	O2MA	147	3052	Motif sizes 1-6	insertions	11	1.22591631672328e-05
O1MA-O2MA	N2	537.25	O2MA	147	3052	Motif sizes 1-6	substitutions	2	2.22893875767869e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	Motif sizes 1-6	deletions	3	3.27439423706614e-06
O1MA-O2MA	N2	537.44	O2MA	150	3054	Motif sizes 1-6	insertions	11	1.20061122025759e-05
O1MA-O2MA	N2	537.44	O2MA	150	3054	Motif sizes 1-6	substitutions	2	2.18292949137743e-06
O1MA-O2MA	N2	537.45	O2MA	149	2978	Motif sizes 1-6	deletions	12	1.3521979978455e-05
O1MA-O2MA	N2	537.45	O2MA	149	2978	Motif sizes 1-6	insertions	17	1.91561383028112e-05
O1MA-O2MA	N2	537.45	O2MA	149	2978	Motif sizes 1-6	substitutions	5	5.63415832435624e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	1	deletions	1	1.18237970468885e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	2	deletions	4	4.72951881875538e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	3	deletions	1	1.18237970468885e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	1	insertions	2	2.36475940937769e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	3	substitutions	1	1.18237970468885e-06
O1MA-O2MA	N2	547.18	O2MA	143	3004	2	deletions	3	3.49184769957074e-06
O1MA-O2MA	N2	547.18	O2MA	143	3004	2	substitutions	1	1.16394923319025e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	1	deletions	3	3.57838085423108e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	2	deletions	3	3.57838085423108e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	3	deletions	1	1.19279361807703e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	4	deletions	1	1.19279361807703e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	1	insertions	1	1.19279361807703e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	3	insertions	1	1.19279361807703e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	2	substitutions	2	2.38558723615405e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	3	substitutions	1	1.19279361807703e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	1	deletions	4	4.95410026108108e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	2	deletions	10	1.23852506527027e-05
O1MA-O2MA	N2	547.44	O2MA	142	2843	3	deletions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	6	deletions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	1	insertions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	1	substitutions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	2	substitutions	2	2.47705013054054e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	3	substitutions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	4	substitutions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	6	substitutions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	Motif sizes 1-6	deletions	6	7.09427822813307e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	Motif sizes 1-6	insertions	2	2.36475940937769e-06
O1MA-O2MA	N2	547.06	O2MA	142	2978	Motif sizes 1-6	substitutions	1	1.18237970468885e-06
O1MA-O2MA	N2	547.18	O2MA	143	3004	Motif sizes 1-6	deletions	3	3.49184769957074e-06
O1MA-O2MA	N2	547.18	O2MA	143	3004	Motif sizes 1-6	substitutions	1	1.16394923319025e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	Motif sizes 1-6	deletions	8	9.54234894461621e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	Motif sizes 1-6	insertions	2	2.38558723615405e-06
O1MA-O2MA	N2	547.33	O2MA	142	2952	Motif sizes 1-6	substitutions	3	3.57838085423108e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	Motif sizes 1-6	deletions	16	1.98164010443243e-05
O1MA-O2MA	N2	547.44	O2MA	142	2843	Motif sizes 1-6	insertions	1	1.23852506527027e-06
O1MA-O2MA	N2	547.44	O2MA	142	2843	Motif sizes 1-6	substitutions	6	7.43115039162163e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	1	deletions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	2	deletions	4	4.98032770556303e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	4	deletions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	1	insertions	2	2.49016385278151e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	2	insertions	2	2.49016385278151e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	1	substitutions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	2	substitutions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	3	substitutions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	6	substitutions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	1	deletions	2	2.29763573283092e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	2	deletions	1	1.14881786641546e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	1	insertions	2	2.29763573283092e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	2	insertions	5	5.74408933207729e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	1	substitutions	1	1.14881786641546e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	3	substitutions	1	1.14881786641546e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	6	substitutions	2	2.29763573283092e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	1	deletions	1	1.21335662978063e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	2	deletions	4	4.8534265191225e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	1	insertions	2	2.42671325956125e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	2	insertions	4	4.8534265191225e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	1	substitutions	1	1.21335662978063e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	3	substitutions	2	2.42671325956125e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	1	deletions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	2	deletions	10	1.24508192639076e-05
O1MA-O2MA	N2	550.36	O2MA	138	2910	3	deletions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	1	insertions	3	3.73524577917227e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	2	insertions	2	2.49016385278151e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	1	substitutions	1	1.24508192639076e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	2	substitutions	2	2.49016385278151e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	3	substitutions	2	2.49016385278151e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	6	substitutions	2	2.49016385278151e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	2	deletions	5	6.10992985800523e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	1	insertions	4	4.88794388640418e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	2	insertions	5	6.10992985800523e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	1	substitutions	5	6.10992985800523e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	2	substitutions	1	1.22198597160105e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	3	substitutions	1	1.22198597160105e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	6	substitutions	4	4.88794388640418e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	Motif sizes 1-6	deletions	6	7.47049155834454e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	Motif sizes 1-6	insertions	4	4.98032770556303e-06
O1MA-O2MA	N2	550.02	O2MA	138	2910	Motif sizes 1-6	substitutions	4	4.98032770556303e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	Motif sizes 1-6	deletions	3	3.44645359924638e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	Motif sizes 1-6	insertions	7	8.04172506490821e-06
O1MA-O2MA	N2	550.2	O2MA	142	3065	Motif sizes 1-6	substitutions	4	4.59527146566183e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	Motif sizes 1-6	deletions	5	6.06678314890313e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	Motif sizes 1-6	insertions	6	7.28013977868375e-06
O1MA-O2MA	N2	550.22	O2MA	136	3030	Motif sizes 1-6	substitutions	3	3.64006988934188e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	Motif sizes 1-6	deletions	12	1.49409831166891e-05
O1MA-O2MA	N2	550.36	O2MA	138	2910	Motif sizes 1-6	insertions	5	6.22540963195378e-06
O1MA-O2MA	N2	550.36	O2MA	138	2910	Motif sizes 1-6	substitutions	7	8.71557348473529e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	Motif sizes 1-6	deletions	5	6.10992985800523e-06
O1MA-O2MA	N2	550.41	O2MA	138	2965	Motif sizes 1-6	insertions	9	1.09978737444094e-05
O1MA-O2MA	N2	550.41	O2MA	138	2965	Motif sizes 1-6	substitutions	11	1.34418456876115e-05
O1MA-O2MA	N2	566.24	O2MA	142	2510	1	deletions	11	1.5431232815218e-05
O1MA-O2MA	N2	566.24	O2MA	142	2510	2	deletions	6	8.417036081028e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	3	deletions	1	1.402839346838e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	1	insertions	5	7.01419673419e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	2	insertions	6	8.417036081028e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	3	insertions	2	2.805678693676e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	1	substitutions	1	1.402839346838e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	2	substitutions	3	4.208518040514e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	3	substitutions	1	1.402839346838e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	4	substitutions	1	1.402839346838e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	6	substitutions	1	1.402839346838e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	1	deletions	12	1.42938822184105e-05
O1MA-O2MA	N2	566.28	O2MA	144	2915	2	deletions	3	3.57347055460263e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	3	deletions	2	2.38231370306842e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	1	insertions	3	3.57347055460263e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	2	insertions	6	7.14694110920526e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	3	insertions	2	2.38231370306842e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	2	substitutions	2	2.38231370306842e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	3	substitutions	2	2.38231370306842e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	4	substitutions	1	1.19115685153421e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	1	deletions	8	9.19599422491563e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	2	deletions	4	4.59799711245781e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	3	deletions	1	1.14949927811445e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	5	deletions	1	1.14949927811445e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	1	insertions	5	5.74749639057227e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	2	insertions	7	8.04649494680117e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	3	insertions	2	2.29899855622891e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	2	substitutions	4	4.59799711245781e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	3	substitutions	1	1.14949927811445e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	4	substitutions	1	1.14949927811445e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	1	deletions	8	1.05290866017373e-05
O1MA-O2MA	N2	566.4	O2MA	145	2620	2	deletions	8	1.05290866017373e-05
O1MA-O2MA	N2	566.4	O2MA	145	2620	6	deletions	1	1.31613582521716e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	1	insertions	4	5.26454330086865e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	2	insertions	4	5.26454330086865e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	3	insertions	2	2.63227165043432e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	1	substitutions	4	5.26454330086865e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	2	substitutions	3	3.94840747565149e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	3	substitutions	1	1.31613582521716e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	4	substitutions	1	1.31613582521716e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	6	substitutions	1	1.31613582521716e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	1	deletions	10	1.19357094943795e-05
O1MA-O2MA	N2	566.45	O2MA	141	2971	2	deletions	4	4.77428379775179e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	4	deletions	1	1.19357094943795e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	1	insertions	4	4.77428379775179e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	2	insertions	6	7.16142569662768e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	3	insertions	2	2.38714189887589e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	2	substitutions	2	2.38714189887589e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	3	substitutions	2	2.38714189887589e-06
O1MA-O2MA	N2	566.45	O2MA	141	2971	4	substitutions	1	1.19357094943795e-06
O1MA-O2MA	N2	566.24	O2MA	142	2510	Motif sizes 1-6	deletions	18	2.5251108243084e-05
O1MA-O2MA	N2	566.24	O2MA	142	2510	Motif sizes 1-6	insertions	13	1.8236911508894e-05
O1MA-O2MA	N2	566.24	O2MA	142	2510	Motif sizes 1-6	substitutions	7	9.819875427866e-06
O1MA-O2MA	N2	566.28	O2MA	144	2915	Motif sizes 1-6	deletions	17	2.02496664760816e-05
O1MA-O2MA	N2	566.28	O2MA	144	2915	Motif sizes 1-6	insertions	11	1.31027253668763e-05
O1MA-O2MA	N2	566.28	O2MA	144	2915	Motif sizes 1-6	substitutions	5	5.95578425767105e-06
O1MA-O2MA	N2	566.29	O2MA	148	2939	Motif sizes 1-6	deletions	14	1.60929898936023e-05
O1MA-O2MA	N2	566.29	O2MA	148	2939	Motif sizes 1-6	insertions	14	1.60929898936023e-05
O1MA-O2MA	N2	566.29	O2MA	148	2939	Motif sizes 1-6	substitutions	6	6.89699566868672e-06
O1MA-O2MA	N2	566.4	O2MA	145	2620	Motif sizes 1-6	deletions	17	2.23743090286918e-05
O1MA-O2MA	N2	566.4	O2MA	145	2620	Motif sizes 1-6	insertions	10	1.31613582521716e-05
O1MA-O2MA	N2	566.4	O2MA	145	2620	Motif sizes 1-6	substitutions	10	1.31613582521716e-05
O1MA-O2MA	N2	566.45	O2MA	141	2971	Motif sizes 1-6	deletions	15	1.79035642415692e-05
O1MA-O2MA	N2	566.45	O2MA	141	2971	Motif sizes 1-6	insertions	12	1.43228513932554e-05
O1MA-O2MA	N2	566.45	O2MA	141	2971	Motif sizes 1-6	substitutions	5	5.96785474718974e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	1	deletions	6	7.20391893189895e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	2	deletions	2	2.40130631063298e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	1	insertions	6	7.20391893189895e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	2	insertions	21	2.52137162616463e-05
O1MA-O2MA	N2	587.22	O2MA	145	2872	3	insertions	8	9.60522524253194e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	4	insertions	3	3.60195946594948e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	5	insertions	1	1.20065315531649e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	6	insertions	3	3.60195946594948e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	1	substitutions	4	4.80261262126597e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	2	substitutions	2	2.40130631063298e-06
O1MA-O2MA	N2	587.22	O2MA	145	2872	6	substitutions	3	3.60195946594948e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	1	deletions	7	9.43345372217131e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	2	deletions	2	2.69527249204895e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	1	insertions	7	9.43345372217131e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	2	insertions	21	2.83003611665139e-05
O1MA-O2MA	N2	587.26	O2MA	130	2854	3	insertions	8	1.07810899681958e-05
O1MA-O2MA	N2	587.26	O2MA	130	2854	4	insertions	3	4.04290873807342e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	5	insertions	1	1.34763624602447e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	6	insertions	3	4.04290873807342e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	1	substitutions	4	5.39054498409789e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	2	substitutions	2	2.69527249204895e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	3	substitutions	1	1.34763624602447e-06
O1MA-O2MA	N2	587.26	O2MA	130	2854	6	substitutions	2	2.69527249204895e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	1	deletions	6	7.16578766337996e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	2	deletions	2	2.38859588779332e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	3	deletions	1	1.19429794389666e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	1	insertions	8	9.55438355117328e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	2	insertions	20	2.38859588779332e-05
O1MA-O2MA	N2	587.38	O2MA	147	2848	3	insertions	8	9.55438355117328e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	4	insertions	3	3.58289383168998e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	5	insertions	1	1.19429794389666e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	6	insertions	3	3.58289383168998e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	1	substitutions	6	7.16578766337996e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	2	substitutions	2	2.38859588779332e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	4	substitutions	1	1.19429794389666e-06
O1MA-O2MA	N2	587.38	O2MA	147	2848	6	substitutions	2	2.38859588779332e-06
O1MA-O2MA	N2	587.43	O2MA	148	2871	1	deletions	6	7.06035188793809e-06
O1MA-O2MA	N2	587.43	O2MA	148	2871	2	deletions	2	2.3534506293127e-06
O1MA-O2MA	N2	587.43	O2MA	148	2871	1	insertions	6	7.06035188793809e-06
O1MA-O2MA	N2	587.43	O2MA	148	2871	2	insertions	21	2.47112316077833e-05
O1MA-O2MA	N2	587.43	O2MA	148	2871	3	insertions	8	9.41380251725079e-06
O1MA-O2MA	N2	587.43	O2MA	148	2871	4	insertions	3	3.53017594396905e-06
O1MA-O2MA	N2	587.43	O2MA	148	2871	5	insertions	1	1.17672531465635e-06
